ID,Total_nacional,Comunidades_ciudades_autonomas,Provincias,Tipo_turista,Turistas_totales,Año,Mes,Temporada,Outliers_zscore
-5497162506922728280,No aplica,Andalucía,Almería,Viajero,30794.0,2000,9,Otoño,False
-4483286879391686237,No aplica,Andalucía,Almería,Viajero,30995.0,2000,8,Verano,False
3017590487921914157,No aplica,Andalucía,Almería,Viajero,30353.0,2000,7,Verano,False
-6973545703100746495,No aplica,Andalucía,Almería,Viajero,28760.0,2000,6,Verano,False
-3602153581564910486,No aplica,Andalucía,Almería,Viajero,31152.0,2000,5,Primavera,False
5338518432338619245,No aplica,Andalucía,Almería,Viajero,28095.0,2000,4,Primavera,False
6289187960704477221,No aplica,Andalucía,Almería,Viajero,19934.0,2000,3,Primavera,False
3012713873774688212,No aplica,Andalucía,Almería,Viajero,15528.0,2000,2,Invierno,False
2742239802411274930,No aplica,Andalucía,Almería,Viajero,8391.0,2000,1,Invierno,False
-5880247615188980070,No aplica,Andalucía,Almería,Viajero,7778.0,1999,12,Invierno,False
4021075020873605998,No aplica,Andalucía,Almería,Viajero,12524.0,1999,11,Otoño,False
7849866906017585725,No aplica,Andalucía,Almería,Viajero,26652.0,1999,10,Otoño,False
-4488904701837193689,No aplica,Andalucía,Almería,Viajero,30376.0,1999,9,Otoño,False
8306510916179898199,No aplica,Andalucía,Almería,Viajero,28081.0,1999,8,Verano,False
-6541048569906036587,No aplica,Andalucía,Almería,Viajero,31540.0,1999,7,Verano,False
-3582324166304852508,No aplica,Andalucía,Almería,Viajero,28740.0,1999,6,Verano,False
-7340039341296557247,No aplica,Andalucía,Almería,Viajero,29737.0,1999,5,Primavera,False
-4989887357047422165,No aplica,Andalucía,Almería,Viajero,22868.0,1999,4,Primavera,False
7847408257724410907,No aplica,Andalucía,Almería,Viajero,13948.0,1999,3,Primavera,False
-6147488085337132068,No aplica,Andalucía,Almería,Viajero,11745.0,1999,2,Invierno,False
-2390698972772957916,No aplica,Andalucía,Almería,Viajero,7845.0,1999,1,Invierno,False
8871868071164066261,No aplica,Andalucía,Almería,Pernoctaciones,191440.0,2025,9,Otoño,False
-8787531215878489911,No aplica,Andalucía,Almería,Pernoctaciones,217357.0,2025,8,Verano,False
8889454813527461680,No aplica,Andalucía,Almería,Pernoctaciones,192732.0,2025,7,Verano,False
-1150345572812518558,No aplica,Andalucía,Almería,Pernoctaciones,174567.0,2025,6,Verano,False
6038101892877723028,No aplica,Andalucía,Almería,Pernoctaciones,125763.0,2025,5,Primavera,False
-5177700307249848085,No aplica,Andalucía,Almería,Pernoctaciones,109105.0,2025,4,Primavera,False
-394240406051521911,No aplica,Andalucía,Almería,Pernoctaciones,61729.0,2025,3,Primavera,False
-5314831721791781324,No aplica,Andalucía,Almería,Pernoctaciones,43507.0,2025,2,Invierno,False
6208137966194341494,No aplica,Andalucía,Almería,Pernoctaciones,33500.0,2025,1,Invierno,False
-5494768952431789946,No aplica,Andalucía,Almería,Pernoctaciones,34300.0,2024,12,Invierno,False
-6165687448711813452,No aplica,Andalucía,Almería,Pernoctaciones,46974.0,2024,11,Otoño,False
7439553530994229769,No aplica,Andalucía,Almería,Pernoctaciones,139974.0,2024,10,Otoño,False
-762259999662402855,No aplica,Andalucía,Almería,Pernoctaciones,198238.0,2024,9,Otoño,False
2841641985965071546,No aplica,Andalucía,Almería,Pernoctaciones,216966.0,2024,8,Verano,False
-1046430428993216707,No aplica,Andalucía,Almería,Pernoctaciones,185318.0,2024,7,Verano,False
-7097385858955078613,No aplica,Andalucía,Almería,Pernoctaciones,175842.0,2024,6,Verano,False
8817370815718757243,No aplica,Andalucía,Almería,Pernoctaciones,137445.0,2024,5,Primavera,False
2981231057995157759,No aplica,Andalucía,Almería,Pernoctaciones,68364.0,2024,4,Primavera,False
7617783105171054327,No aplica,Andalucía,Almería,Pernoctaciones,63516.0,2024,3,Primavera,False
-3680533246178544041,No aplica,Andalucía,Almería,Pernoctaciones,49288.0,2024,2,Invierno,False
-5078837485387379069,No aplica,Andalucía,Almería,Pernoctaciones,32817.0,2024,1,Invierno,False
-7926552294135568272,No aplica,Andalucía,Almería,Pernoctaciones,32646.0,2023,12,Invierno,False
3034057303891920490,No aplica,Andalucía,Almería,Pernoctaciones,42819.0,2023,11,Otoño,False
4900652402906063993,No aplica,Andalucía,Almería,Pernoctaciones,143029.0,2023,10,Otoño,False
-5065669668966869158,No aplica,Andalucía,Almería,Pernoctaciones,199181.0,2023,9,Otoño,False
860422175663045503,No aplica,Andalucía,Almería,Pernoctaciones,203358.0,2023,8,Verano,False
2311878973751288110,No aplica,Andalucía,Almería,Pernoctaciones,187415.0,2023,7,Verano,False
7608175222267052336,No aplica,Andalucía,Almería,Pernoctaciones,161835.0,2023,6,Verano,False
-2623760220511513081,No aplica,Andalucía,Almería,Pernoctaciones,132818.0,2023,5,Primavera,False
-5041491017739539345,No aplica,Andalucía,Almería,Pernoctaciones,70071.0,2023,4,Primavera,False
3338334996138641440,No aplica,Andalucía,Almería,Pernoctaciones,54195.0,2023,3,Primavera,False
-2814081021329811506,No aplica,Andalucía,Almería,Pernoctaciones,41627.0,2023,2,Invierno,False
-4466558699932323491,No aplica,Andalucía,Almería,Pernoctaciones,33166.0,2023,1,Invierno,False
5082540976356284756,No aplica,Andalucía,Almería,Pernoctaciones,31548.0,2022,12,Invierno,False
-3832917584603084407,No aplica,Andalucía,Almería,Pernoctaciones,46391.0,2022,11,Otoño,False
4145197130009090671,No aplica,Andalucía,Almería,Pernoctaciones,130192.0,2022,10,Otoño,False
5777764720786812824,No aplica,Andalucía,Almería,Pernoctaciones,171135.0,2022,9,Otoño,False
3596784952539210071,No aplica,Andalucía,Almería,Pernoctaciones,203902.0,2022,8,Verano,False
3312413995447422681,No aplica,Andalucía,Almería,Pernoctaciones,169646.0,2022,7,Verano,False
5983023008497264916,No aplica,Andalucía,Almería,Pernoctaciones,159526.0,2022,6,Verano,False
5305065852492260180,No aplica,Andalucía,Almería,Pernoctaciones,110734.0,2022,5,Primavera,False
5239546228035824660,No aplica,Andalucía,Almería,Pernoctaciones,59012.0,2022,4,Primavera,False
1249892056168212858,No aplica,Andalucía,Almería,Pernoctaciones,44210.0,2022,3,Primavera,False
-8973141154686835607,No aplica,Andalucía,Almería,Pernoctaciones,34320.0,2022,2,Invierno,False
1630276900736662991,No aplica,Andalucía,Almería,Pernoctaciones,25143.0,2022,1,Invierno,False
198231524652086139,No aplica,Andalucía,Almería,Pernoctaciones,25099.0,2021,12,Invierno,False
2105545326054057416,No aplica,Andalucía,Almería,Pernoctaciones,36877.0,2021,11,Otoño,False
-3918156626284376434,No aplica,Andalucía,Almería,Pernoctaciones,88637.0,2021,10,Otoño,False
7287393824809129574,No aplica,Andalucía,Almería,Pernoctaciones,106953.0,2021,9,Otoño,False
2821387498247919363,No aplica,Andalucía,Almería,Pernoctaciones,79683.0,2021,8,Verano,False
3168369711097513170,No aplica,Andalucía,Almería,Pernoctaciones,64224.0,2021,7,Verano,False
-7779831499908688869,No aplica,Andalucía,Almería,Pernoctaciones,30709.0,2021,6,Verano,False
8462831662875260605,No aplica,Andalucía,Almería,Pernoctaciones,12761.0,2021,5,Primavera,False
3196094124345210974,No aplica,Andalucía,Almería,Pernoctaciones,7952.0,2021,4,Primavera,False
3276865449627290341,No aplica,Andalucía,Almería,Pernoctaciones,5955.0,2021,3,Primavera,False
-3410017534170641165,No aplica,Andalucía,Almería,Pernoctaciones,3588.0,2021,2,Invierno,False
5489329935546407368,No aplica,Andalucía,Almería,Pernoctaciones,5279.0,2021,1,Invierno,False
-7547902001448551749,No aplica,Andalucía,Almería,Pernoctaciones,4931.0,2020,12,Invierno,False
8049319877451061293,No aplica,Andalucía,Almería,Pernoctaciones,5962.0,2020,11,Otoño,False
-6677839414429787337,No aplica,Andalucía,Almería,Pernoctaciones,13357.0,2020,10,Otoño,False
1578898063709362208,No aplica,Andalucía,Almería,Pernoctaciones,22945.0,2020,9,Otoño,False
2413188471860526810,No aplica,Andalucía,Almería,Pernoctaciones,37708.0,2020,8,Verano,False
-7169266281219622267,No aplica,Andalucía,Almería,Pernoctaciones,24448.0,2020,7,Verano,False
-2235010912155488590,No aplica,Andalucía,Almería,Pernoctaciones,4843.0,2020,6,Verano,False
7571112254854881648,No aplica,Andalucía,Almería,Pernoctaciones,130.0,2020,5,Primavera,False
-1344692671900093395,No aplica,Andalucía,Almería,Pernoctaciones,0.0,2020,4,Primavera,False
4240716775293815055,No aplica,Andalucía,Almería,Pernoctaciones,31679.0,2020,3,Primavera,False
3616094472235654034,No aplica,Andalucía,Almería,Pernoctaciones,59716.0,2020,2,Invierno,False
4725577285736187078,No aplica,Andalucía,Almería,Pernoctaciones,39486.0,2020,1,Invierno,False
-6447433148707304261,No aplica,Andalucía,Almería,Pernoctaciones,32133.0,2019,12,Invierno,False
4698927471603808854,No aplica,Andalucía,Almería,Pernoctaciones,51899.0,2019,11,Otoño,False
-7436269406130994868,No aplica,Andalucía,Almería,Pernoctaciones,150382.0,2019,10,Otoño,False
-8470864958979298241,No aplica,Andalucía,Almería,Pernoctaciones,250420.0,2019,9,Otoño,False
6464310281927268544,No aplica,Andalucía,Almería,Pernoctaciones,268603.0,2019,8,Verano,False
2319194245588205148,No aplica,Andalucía,Almería,Pernoctaciones,244234.0,2019,7,Verano,False
5926971982649307786,No aplica,Andalucía,Almería,Pernoctaciones,237557.0,2019,6,Verano,False
2488237130921860720,No aplica,Andalucía,Almería,Pernoctaciones,166683.0,2019,5,Primavera,False
-4047286831603098673,No aplica,Andalucía,Almería,Pernoctaciones,84417.0,2019,4,Primavera,False
-1044607996123917669,No aplica,Andalucía,Almería,Pernoctaciones,65815.0,2019,3,Primavera,False
5933477048194291179,No aplica,Andalucía,Almería,Pernoctaciones,52701.0,2019,2,Invierno,False
6686309181587754846,No aplica,Andalucía,Almería,Pernoctaciones,40170.0,2019,1,Invierno,False
-3659305426117347113,No aplica,Andalucía,Almería,Pernoctaciones,31297.0,2018,12,Invierno,False
149416516720387070,No aplica,Andalucía,Almería,Pernoctaciones,49367.0,2018,11,Otoño,False
9186856979803098407,No aplica,Andalucía,Almería,Pernoctaciones,187269.0,2018,10,Otoño,False
-4843376868965543358,No aplica,Andalucía,Almería,Pernoctaciones,271167.0,2018,9,Otoño,False
2364841034195675450,No aplica,Andalucía,Almería,Pernoctaciones,287817.0,2018,8,Verano,True
5519177849616661892,No aplica,Andalucía,Almería,Pernoctaciones,268014.0,2018,7,Verano,False
-981474851033967206,No aplica,Andalucía,Almería,Pernoctaciones,256929.0,2018,6,Verano,False
-6981678320677533159,No aplica,Andalucía,Almería,Pernoctaciones,177521.0,2018,5,Primavera,False
-5792308007306641379,No aplica,Andalucía,Almería,Pernoctaciones,84429.0,2018,4,Primavera,False
-9020419058303352573,No aplica,Andalucía,Almería,Pernoctaciones,70098.0,2018,3,Primavera,False
-8673063044870055140,No aplica,Andalucía,Almería,Pernoctaciones,58364.0,2018,2,Invierno,False
6018179964779190577,No aplica,Andalucía,Almería,Pernoctaciones,38414.0,2018,1,Invierno,False
-1489414408780196272,No aplica,Andalucía,Almería,Pernoctaciones,35539.0,2017,12,Invierno,False
-594198059803583208,No aplica,Andalucía,Almería,Pernoctaciones,55141.0,2017,11,Otoño,False
-2680229435418535543,No aplica,Andalucía,Almería,Pernoctaciones,203584.0,2017,10,Otoño,False
-1232831979624223971,No aplica,Andalucía,Almería,Pernoctaciones,315151.0,2017,9,Otoño,True
7233222121703506336,No aplica,Andalucía,Almería,Pernoctaciones,316793.0,2017,8,Verano,True
3822408074870341460,No aplica,Andalucía,Almería,Pernoctaciones,293038.0,2017,7,Verano,True
-5157115836337031804,No aplica,Andalucía,Almería,Pernoctaciones,270355.0,2017,6,Verano,False
1420921632919005142,No aplica,Andalucía,Almería,Pernoctaciones,182783.0,2017,5,Primavera,False
2442180342273942627,No aplica,Andalucía,Almería,Pernoctaciones,95767.0,2017,4,Primavera,False
8534024927526307311,No aplica,Andalucía,Almería,Pernoctaciones,62416.0,2017,3,Primavera,False
5398927691194497577,No aplica,Andalucía,Almería,Pernoctaciones,55136.0,2017,2,Invierno,False
6765870564006230436,No aplica,Andalucía,Almería,Pernoctaciones,41464.0,2017,1,Invierno,False
3600277289351612574,No aplica,Andalucía,Almería,Pernoctaciones,31952.0,2016,12,Invierno,False
3305925050179662388,No aplica,Andalucía,Almería,Pernoctaciones,49755.0,2016,11,Otoño,False
5935296648514883448,No aplica,Andalucía,Almería,Pernoctaciones,174433.0,2016,10,Otoño,False
2246166519881469476,No aplica,Andalucía,Almería,Pernoctaciones,274815.0,2016,9,Otoño,False
-3117773791372651365,No aplica,Andalucía,Almería,Pernoctaciones,294079.0,2016,8,Verano,True
-6568050320935972296,No aplica,Andalucía,Almería,Pernoctaciones,262879.0,2016,7,Verano,False
-6427973759233453813,No aplica,Andalucía,Almería,Pernoctaciones,223646.0,2016,6,Verano,False
-8136819011783295515,No aplica,Andalucía,Almería,Pernoctaciones,152195.0,2016,5,Primavera,False
8669563577330412355,No aplica,Andalucía,Almería,Pernoctaciones,70401.0,2016,4,Primavera,False
-7588213297461649288,No aplica,Andalucía,Almería,Pernoctaciones,71294.0,2016,3,Primavera,False
-6199264053742919572,No aplica,Andalucía,Almería,Pernoctaciones,55953.0,2016,2,Invierno,False
-2998547311944348074,No aplica,Andalucía,Almería,Pernoctaciones,36965.0,2016,1,Invierno,False
7059456381781566657,No aplica,Andalucía,Almería,Pernoctaciones,26551.0,2015,12,Invierno,False
4596051438712544001,No aplica,Andalucía,Almería,Pernoctaciones,39344.0,2015,11,Otoño,False
-7386677987042709118,No aplica,Andalucía,Almería,Pernoctaciones,101923.0,2015,10,Otoño,False
-7455934463641922438,No aplica,Andalucía,Almería,Pernoctaciones,211355.0,2015,9,Otoño,False
8049116970800068054,No aplica,Andalucía,Almería,Pernoctaciones,193536.0,2015,8,Verano,False
-4979479999133194128,No aplica,Andalucía,Almería,Pernoctaciones,211735.0,2015,7,Verano,False
631295384639938138,No aplica,Andalucía,Almería,Pernoctaciones,153506.0,2015,6,Verano,False
-8372913921740712389,No aplica,Andalucía,Almería,Pernoctaciones,99598.0,2015,5,Primavera,False
219478666739285657,No aplica,Andalucía,Almería,Pernoctaciones,55315.0,2015,4,Primavera,False
-8085755726453382003,No aplica,Andalucía,Almería,Pernoctaciones,55565.0,2015,3,Primavera,False
-94739145309654147,No aplica,Andalucía,Almería,Pernoctaciones,44627.0,2015,2,Invierno,False
-8890002257178501747,No aplica,Andalucía,Almería,Pernoctaciones,33558.0,2015,1,Invierno,False
2524811394580055706,No aplica,Andalucía,Almería,Pernoctaciones,27320.0,2014,12,Invierno,False
2693566041975839772,No aplica,Andalucía,Almería,Pernoctaciones,36421.0,2014,11,Otoño,False
3698071562313185444,No aplica,Andalucía,Almería,Pernoctaciones,107866.0,2014,10,Otoño,False
-4863409066730023075,No aplica,Andalucía,Almería,Pernoctaciones,196350.0,2014,9,Otoño,False
4289890754031060473,No aplica,Andalucía,Almería,Pernoctaciones,204741.0,2014,8,Verano,False
-8682752864633613122,No aplica,Andalucía,Almería,Pernoctaciones,188133.0,2014,7,Verano,False
1305196939106750653,No aplica,Andalucía,Almería,Pernoctaciones,150293.0,2014,6,Verano,False
-5564975018863514732,No aplica,Andalucía,Almería,Pernoctaciones,90489.0,2014,5,Primavera,False
-5875317481674997370,No aplica,Andalucía,Almería,Pernoctaciones,66669.0,2014,4,Primavera,False
-2884547189970669472,No aplica,Andalucía,Almería,Pernoctaciones,53468.0,2014,3,Primavera,False
3422453405728827302,No aplica,Andalucía,Almería,Pernoctaciones,45491.0,2014,2,Invierno,False
6589249239004987973,No aplica,Andalucía,Almería,Pernoctaciones,35960.0,2014,1,Invierno,False
1635979621490351380,No aplica,Andalucía,Almería,Pernoctaciones,27661.0,2013,12,Invierno,False
9212875182893693328,No aplica,Andalucía,Almería,Pernoctaciones,38972.0,2013,11,Otoño,False
1272903100448949768,No aplica,Andalucía,Almería,Pernoctaciones,99526.0,2013,10,Otoño,False
-4991693013725763832,No aplica,Andalucía,Almería,Pernoctaciones,174307.0,2013,9,Otoño,False
-1414839290744962949,No aplica,Andalucía,Almería,Pernoctaciones,201210.0,2013,8,Verano,False
-1986906440859195122,No aplica,Andalucía,Almería,Pernoctaciones,189440.0,2013,7,Verano,False
-5328512528844772630,No aplica,Andalucía,Almería,Pernoctaciones,153909.0,2013,6,Verano,False
284530730301465121,No aplica,Andalucía,Almería,Pernoctaciones,105029.0,2013,5,Primavera,False
-1354952949112445481,No aplica,Andalucía,Almería,Pernoctaciones,49866.0,2013,4,Primavera,False
2702116998759526782,No aplica,Andalucía,Almería,Pernoctaciones,57280.0,2013,3,Primavera,False
-435595390800840345,No aplica,Andalucía,Almería,Pernoctaciones,50169.0,2013,2,Invierno,False
-1424133070664151541,No aplica,Andalucía,Almería,Pernoctaciones,33626.0,2013,1,Invierno,False
2421297868856940430,No aplica,Andalucía,Almería,Pernoctaciones,25734.0,2012,12,Invierno,False
5372237204121255822,No aplica,Andalucía,Almería,Pernoctaciones,31031.0,2012,11,Otoño,False
-5379743801347560012,No aplica,Andalucía,Almería,Pernoctaciones,66911.0,2012,10,Otoño,False
-719666947815602383,No aplica,Andalucía,Almería,Pernoctaciones,134076.0,2012,9,Otoño,False
-9102929085187316581,No aplica,Andalucía,Almería,Pernoctaciones,134572.0,2012,8,Verano,False
-8518443852123315633,No aplica,Andalucía,Almería,Pernoctaciones,146151.0,2012,7,Verano,False
-811592482966617924,No aplica,Andalucía,Almería,Pernoctaciones,111577.0,2012,6,Verano,False
5669662536538524151,No aplica,Andalucía,Almería,Pernoctaciones,61857.0,2012,5,Primavera,False
-256577498026449810,No aplica,Andalucía,Almería,Pernoctaciones,38823.0,2012,4,Primavera,False
5620725223141030689,No aplica,Andalucía,Almería,Pernoctaciones,55210.0,2012,3,Primavera,False
8574426823830149075,No aplica,Andalucía,Almería,Pernoctaciones,44457.0,2012,2,Invierno,False
-2549893433220927989,No aplica,Andalucía,Almería,Pernoctaciones,32224.0,2012,1,Invierno,False
4025068958555232045,No aplica,Andalucía,Almería,Pernoctaciones,21508.0,2011,12,Invierno,False
8281547449875358889,No aplica,Andalucía,Almería,Pernoctaciones,28434.0,2011,11,Otoño,False
761869220218791436,No aplica,Andalucía,Almería,Pernoctaciones,70868.0,2011,10,Otoño,False
1952875965248150622,No aplica,Andalucía,Almería,Pernoctaciones,118313.0,2011,9,Otoño,False
-4287257973452079418,No aplica,Andalucía,Almería,Pernoctaciones,113296.0,2011,8,Verano,False
8515336636936310258,No aplica,Andalucía,Almería,Pernoctaciones,120355.0,2011,7,Verano,False
5216158008321189077,No aplica,Andalucía,Almería,Pernoctaciones,111375.0,2011,6,Verano,False
-2470381920288506508,No aplica,Andalucía,Almería,Pernoctaciones,63276.0,2011,5,Primavera,False
6849847076504156872,No aplica,Andalucía,Almería,Pernoctaciones,45920.0,2011,4,Primavera,False
-5865613608844792381,No aplica,Andalucía,Almería,Pernoctaciones,51980.0,2011,3,Primavera,False
7506261719712704781,No aplica,Andalucía,Almería,Pernoctaciones,43291.0,2011,2,Invierno,False
